time,x1,x2,x3
2:24:18 AM,0.73743665,-10.005674,0.43575802
2:24:18 AM,0.75659084,-9.931452,0.45491222
2:24:18 AM,0.7326481,-9.847652,0.3232271
2:24:18 AM,0.74701375,-9.7135725,0.21309046
2:24:18 AM,0.8547561,-9.471751,0.2681588
2:24:18 AM,1.0199611,-9.648928,0.3974496
2:24:18 AM,1.0151725,-9.828498,0.2083019
2:24:18 AM,0.80687064,-9.900327,0.2466103
2:24:18 AM,0.67757976,-9.885961,0.33519846
2:24:18 AM,0.58420306,-9.869201,0.23224466
2:24:18 AM,0.10055954,-9.732727,0.2466103
2:24:18 AM,0.13168511,-9.80695,0.21069619
2:24:18 AM,-0.17238778,-9.703996,0.19393626
2:24:18 AM,-0.16759923,-9.883567,0.04070267
2:24:18 AM,-0.24900457,-10.032011,-0.031125572
2:24:18 AM,-0.37111259,-10.079897,0.105348095
2:24:18 AM,-0.31843856,-9.931452,0.26097596
2:24:18 AM,-0.05506832,-9.720756,0.3304099
2:24:18 AM,0.19154198,-9.732727,0.2083019
2:24:18 AM,0.27055305,-9.876384,0.071828246
2:24:18 AM,0.21309046,-9.838076,-0.05027977
2:24:18 AM,0.23224466,-9.811738,-0.05506832
2:24:18 AM,0.2083019,-9.964972,-0.011971374
2:24:18 AM,0.023942748,-10.000886,-0.14844504
2:24:18 AM,0.083799616,-9.921875,-0.34477556
2:24:18 AM,0.3040729,-9.818921,-0.15083931
2:24:18 AM,0.34956414,-9.941029,0
2:24:18 AM,0.22027329,-9.96976,-0.21787901
2:24:18 AM,0.1699935,-9.866806,0.007182824
2:24:18 AM,0.1699935,-9.895537,0.057462595
2:24:18 AM,0.28970724,-9.751882,-0.007182824
2:24:18 AM,0.34716985,-9.818921,0.098165266
2:24:18 AM,0.2777359,-10.079897,-0.011971374
2:24:18 AM,0.18675344,-9.96976,-0.13168511
2:24:18 AM,0.23942748,-9.857229,-0.105348095
2:24:18 AM,0.21787901,-9.833286,0.011971374
2:24:18 AM,0.12210801,-9.866806,-0.047885496
2:24:18 AM,0.083799616,-9.852441,-0.102953814
2:24:18 AM,0.13886794,-9.895537,-0.062251143
2:24:18 AM,0.13168511,-10.005674,-0.09577099
2:24:18 AM,0.19154198,-9.864412,-0.14126222
2:24:18 AM,0.28970724,-9.754275,0.035914123
2:24:18 AM,0.42618093,-9.93624,0.06464542
2:24:18 AM,0.36392978,-9.914692,-0.08858817
2:24:18 AM,0.40223816,-9.809344,-0.05985687
2:24:18 AM,0.38547826,-9.8787775,0.023942748
2:24:18 AM,0.339987,-9.869201,-0.016759925
2:24:18 AM,0.36632404,-9.826104,-0.047885496
2:24:18 AM,0.42378664,-9.869201,0.023942748
2:24:18 AM,0.32083282,-9.98652,-0.05027977
2:24:19 AM,0.28252444,-9.885961,-0.098165266
2:24:19 AM,0.34716985,-9.857229,-0.035914123
2:24:19 AM,0.38787252,-9.907509,-0.05027977
2:24:19 AM,0.34477556,-9.950606,-0.11253092
2:24:19 AM,0.34716985,-9.909904,-0.06943397
2:24:19 AM,0.3902668,-9.912297,-0.00478855
2:24:19 AM,0.3040729,-9.93624,0.04070267
2:24:19 AM,0.2083019,-9.869201,-0.023942748
