time,x1,x2,x3
25-04-21 20:23,-3.9134622,-8.770562,1.0011182
25-04-21 20:23,-4.119434,-8.693921,0.82388675
25-04-21 20:23,-4.263135,-8.725057,0.6562354
25-04-21 20:23,-4.133804,-8.751402,0.7759864
25-04-21 20:23,-3.9589674,-8.737032,0.8646021
25-04-21 20:23,-3.8344264,-8.928633,1.1280543
25-04-21 20:23,-3.4344583,-8.753797,1.6621436
25-04-21 20:23,-3.781736,-8.629255,1.4944923
25-04-21 20:23,-4.3421707,-8.816068,1.1328443
25-04-21 20:23,-4.646338,-8.945398,1.4465919
25-04-21 20:23,-3.5733693,-9.077125,1.6693287
25-04-21 20:23,-2.4908204,-9.1202345,1.2454102
25-04-21 20:23,-2.2177882,-9.072334,1.0226734
25-04-21 20:23,-2.5339308,-9.057964,1.5184424
25-04-21 20:23,-2.7782228,-9.239985,1.83219
25-04-21 20:23,-3.056045,-9.352551,1.5016773
25-04-21 20:23,-3.1255007,-9.515413,1.0729688
25-04-21 20:23,-2.8883936,-9.319021,1.2046949
25-04-21 20:23,-3.2045362,-8.653206,1.3100758
25-04-21 20:23,-3.6859353,-8.586145,0.7879615
25-04-21 20:23,-3.7482057,-9.148975,0.66342044
25-04-21 20:23,-2.5698562,-9.541759,1.4202466
25-04-21 20:23,-2.555486,-8.871153,2.2441335
25-04-21 20:23,-3.03928,-8.646021,2.2752686
25-04-21 20:23,-3.1973512,-8.854387,2.2632935
25-04-21 20:23,-2.9722195,-9.17053,2.2393434
25-04-21 20:23,-2.668052,-9.381292,2.3686745
25-04-21 20:23,-2.7758276,-9.034014,2.3255641
25-04-21 20:23,-2.955454,-8.863968,1.8776954
25-04-21 20:23,-3.027305,-9.081915,2.0812721
25-04-21 20:23,-2.914739,-9.18011,2.1195924
25-04-21 20:23,-2.811753,-9.060359,2.0453467
25-04-21 20:23,-2.9961696,-8.981323,1.7603394
25-04-21 20:23,-3.4248781,-8.969349,1.4465919
25-04-21 20:23,-3.5063088,-8.765772,1.6166383
25-04-21 20:23,-3.4368532,-8.765772,1.6597486
25-04-21 20:23,-3.3099172,-8.880733,1.8561403
25-04-21 20:23,-3.1326857,-8.940608,1.6334034
25-04-21 20:23,-3.0416749,-9.048384,1.3172607
25-04-21 20:23,-2.9003687,-9.14658,1.3220508
25-04-21 20:23,-2.7446926,-9.292676,1.3579761
25-04-21 20:23,-2.692002,-9.383687,1.7962648
25-04-21 20:23,-2.7087672,-9.206455,1.9351759
25-04-21 20:23,-2.9746144,-9.060359,1.8633252
25-04-21 20:23,-3.2644117,-9.010064,1.5950831
25-04-21 20:23,-3.2620168,-8.952583,1.4058765
25-04-21 20:23,-3.1566358,-9.0076685,1.3843213
25-04-21 20:23,-3.0368848,-9.115445,1.587898
25-04-21 20:23,-3.0225148,-9.1202345,1.7387843
25-04-21 20:23,-3.2668068,-8.954978,1.6118482
25-04-21 20:23,-3.5254688,-8.823253,1.5304176
25-04-21 20:23,-3.530259,-8.914263,1.4729371
25-04-21 20:23,-3.4799635,-8.916658,0.85741705
